"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"2002"	"2002"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2003"	"2003"	"Sunday"	"1"	215	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2003"	"2003"	"Monday"	"2"	175	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2003"	"2003"	"Tuesday"	"3"	176	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2003"	"2003"	"Wednesday"	"4"	196	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2003"	"2003"	"Thursday"	"5"	190	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2003"	"2003"	"Friday"	"6"	188	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2003"	"2003"	"Saturday"	"7"	226	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2003"	"2003"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2004"	"2004"	"Sunday"	"1"	222	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2004"	"2004"	"Monday"	"2"	178	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2004"	"2004"	"Tuesday"	"3"	191	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2004"	"2004"	"Wednesday"	"4"	182	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2004"	"2004"	"Thursday"	"5"	228	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2004"	"2004"	"Friday"	"6"	233	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2004"	"2004"	"Saturday"	"7"	290	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2004"	"2004"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2005"	"2005"	"Sunday"	"1"	251	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2005"	"2005"	"Monday"	"2"	195	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2005"	"2005"	"Tuesday"	"3"	198	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2005"	"2005"	"Wednesday"	"4"	185	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2005"	"2005"	"Thursday"	"5"	230	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2005"	"2005"	"Friday"	"6"	231	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2005"	"2005"	"Saturday"	"7"	309	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2005"	"2005"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2006"	"2006"	"Sunday"	"1"	305	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2006"	"2006"	"Monday"	"2"	202	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2006"	"2006"	"Tuesday"	"3"	189	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2006"	"2006"	"Wednesday"	"4"	193	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2006"	"2006"	"Thursday"	"5"	227	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2006"	"2006"	"Friday"	"6"	197	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2006"	"2006"	"Saturday"	"7"	299	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2006"	"2006"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2007"	"2007"	"Sunday"	"1"	268	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2007"	"2007"	"Monday"	"2"	237	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2007"	"2007"	"Tuesday"	"3"	211	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2007"	"2007"	"Wednesday"	"4"	216	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2007"	"2007"	"Thursday"	"5"	226	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2007"	"2007"	"Friday"	"6"	242	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2007"	"2007"	"Saturday"	"7"	312	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2007"	"2007"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Sunday"	"1"	299	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Monday"	"2"	218	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Tuesday"	"3"	223	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Wednesday"	"4"	231	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Thursday"	"5"	263	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Friday"	"6"	277	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Saturday"	"7"	316	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2009"	"2009"	"Sunday"	"1"	285	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2009"	"2009"	"Monday"	"2"	243	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2009"	"2009"	"Tuesday"	"3"	225	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2009"	"2009"	"Wednesday"	"4"	266	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2009"	"2009"	"Thursday"	"5"	275	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2009"	"2009"	"Friday"	"6"	283	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2009"	"2009"	"Saturday"	"7"	313	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2009"	"2009"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2010"	"2010"	"Sunday"	"1"	276	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2010"	"2010"	"Monday"	"2"	241	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2010"	"2010"	"Tuesday"	"3"	256	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2010"	"2010"	"Wednesday"	"4"	276	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2010"	"2010"	"Thursday"	"5"	232	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2010"	"2010"	"Friday"	"6"	290	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2010"	"2010"	"Saturday"	"7"	326	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2010"	"2010"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2011"	"2011"	"Sunday"	"1"	342	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2011"	"2011"	"Monday"	"2"	291	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2011"	"2011"	"Tuesday"	"3"	300	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2011"	"2011"	"Wednesday"	"4"	282	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2011"	"2011"	"Thursday"	"5"	320	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2011"	"2011"	"Friday"	"6"	336	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2011"	"2011"	"Saturday"	"7"	401	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2011"	"2011"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2012"	"2012"	"Sunday"	"1"	348	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2012"	"2012"	"Monday"	"2"	307	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2012"	"2012"	"Tuesday"	"3"	281	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2012"	"2012"	"Wednesday"	"4"	338	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2012"	"2012"	"Thursday"	"5"	314	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2012"	"2012"	"Friday"	"6"	372	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2012"	"2012"	"Saturday"	"7"	386	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2012"	"2012"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2013"	"2013"	"Sunday"	"1"	340	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2013"	"2013"	"Monday"	"2"	322	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2013"	"2013"	"Tuesday"	"3"	335	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2013"	"2013"	"Wednesday"	"4"	306	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2013"	"2013"	"Thursday"	"5"	333	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2013"	"2013"	"Friday"	"6"	366	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2013"	"2013"	"Saturday"	"7"	407	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2013"	"2013"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2014"	"2014"	"Sunday"	"1"	431	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2014"	"2014"	"Monday"	"2"	376	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2014"	"2014"	"Tuesday"	"3"	317	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2014"	"2014"	"Wednesday"	"4"	367	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2014"	"2014"	"Thursday"	"5"	374	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2014"	"2014"	"Friday"	"6"	363	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2014"	"2014"	"Saturday"	"7"	482	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2014"	"2014"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2015"	"2015"	"Sunday"	"1"	442	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2015"	"2015"	"Monday"	"2"	415	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2015"	"2015"	"Tuesday"	"3"	438	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2015"	"2015"	"Wednesday"	"4"	429	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2015"	"2015"	"Thursday"	"5"	497	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2015"	"2015"	"Friday"	"6"	518	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2015"	"2015"	"Saturday"	"7"	505	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2015"	"2015"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"1999"	"1999"	"Sunday"	"1"	10	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"1999"	"1999"	"Monday"	"2"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"1999"	"1999"	"Tuesday"	"3"	13	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"1999"	"1999"	"Wednesday"	"4"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"1999"	"1999"	"Thursday"	"5"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"1999"	"1999"	"Friday"	"6"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"1999"	"1999"	"Saturday"	"7"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"1999"	"1999"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2000"	"2000"	"Sunday"	"1"	10	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2000"	"2000"	"Monday"	"2"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2000"	"2000"	"Tuesday"	"3"	12	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2000"	"2000"	"Wednesday"	"4"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2000"	"2000"	"Thursday"	"5"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2000"	"2000"	"Friday"	"6"	11	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2000"	"2000"	"Saturday"	"7"	15	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2000"	"2000"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2001"	"2001"	"Sunday"	"1"	14	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2001"	"2001"	"Monday"	"2"	22	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2001"	"2001"	"Tuesday"	"3"	14	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2001"	"2001"	"Wednesday"	"4"	15	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2001"	"2001"	"Thursday"	"5"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2001"	"2001"	"Friday"	"6"	21	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2001"	"2001"	"Saturday"	"7"	16	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2001"	"2001"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2002"	"2002"	"Sunday"	"1"	13	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2002"	"2002"	"Monday"	"2"	14	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2002"	"2002"	"Tuesday"	"3"	12	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2002"	"2002"	"Wednesday"	"4"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2002"	"2002"	"Thursday"	"5"	15	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2002"	"2002"	"Friday"	"6"	18	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2002"	"2002"	"Saturday"	"7"	15	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2002"	"2002"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2003"	"2003"	"Sunday"	"1"	18	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2003"	"2003"	"Monday"	"2"	22	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2003"	"2003"	"Tuesday"	"3"	27	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2003"	"2003"	"Wednesday"	"4"	13	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2003"	"2003"	"Thursday"	"5"	23	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2003"	"2003"	"Friday"	"6"	20	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2003"	"2003"	"Saturday"	"7"	17	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2003"	"2003"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2004"	"2004"	"Sunday"	"1"	12	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2004"	"2004"	"Monday"	"2"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2004"	"2004"	"Tuesday"	"3"	20	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2004"	"2004"	"Wednesday"	"4"	15	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2004"	"2004"	"Thursday"	"5"	16	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2004"	"2004"	"Friday"	"6"	12	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2004"	"2004"	"Saturday"	"7"	20	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2004"	"2004"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2005"	"2005"	"Sunday"	"1"	22	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2005"	"2005"	"Monday"	"2"	20	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2005"	"2005"	"Tuesday"	"3"	15	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2005"	"2005"	"Wednesday"	"4"	22	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2005"	"2005"	"Thursday"	"5"	25	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2005"	"2005"	"Friday"	"6"	24	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2005"	"2005"	"Saturday"	"7"	26	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2005"	"2005"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2006"	"2006"	"Sunday"	"1"	26	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2006"	"2006"	"Monday"	"2"	25	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2006"	"2006"	"Tuesday"	"3"	25	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2006"	"2006"	"Wednesday"	"4"	14	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2006"	"2006"	"Thursday"	"5"	33	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2006"	"2006"	"Friday"	"6"	22	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2006"	"2006"	"Saturday"	"7"	29	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2006"	"2006"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2007"	"2007"	"Sunday"	"1"	18	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2007"	"2007"	"Monday"	"2"	16	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2007"	"2007"	"Tuesday"	"3"	16	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2007"	"2007"	"Wednesday"	"4"	23	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2007"	"2007"	"Thursday"	"5"	20	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2007"	"2007"	"Friday"	"6"	16	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2007"	"2007"	"Saturday"	"7"	23	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2007"	"2007"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Sunday"	"1"	21	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Monday"	"2"	33	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Tuesday"	"3"	20	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Wednesday"	"4"	22	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Thursday"	"5"	24	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Friday"	"6"	27	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Saturday"	"7"	32	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2009"	"2009"	"Sunday"	"1"	20	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2009"	"2009"	"Monday"	"2"	26	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2009"	"2009"	"Tuesday"	"3"	29	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2009"	"2009"	"Wednesday"	"4"	20	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2009"	"2009"	"Thursday"	"5"	23	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2009"	"2009"	"Friday"	"6"	14	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2009"	"2009"	"Saturday"	"7"	25	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2009"	"2009"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2010"	"2010"	"Sunday"	"1"	24	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2010"	"2010"	"Monday"	"2"	19	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2010"	"2010"	"Tuesday"	"3"	25	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2010"	"2010"	"Wednesday"	"4"	29	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2010"	"2010"	"Thursday"	"5"	22	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2010"	"2010"	"Friday"	"6"	23	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2010"	"2010"	"Saturday"	"7"	23	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2010"	"2010"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2011"	"2011"	"Sunday"	"1"	27	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2011"	"2011"	"Monday"	"2"	30	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2011"	"2011"	"Tuesday"	"3"	23	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2011"	"2011"	"Wednesday"	"4"	34	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2011"	"2011"	"Thursday"	"5"	23	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2011"	"2011"	"Friday"	"6"	26	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2011"	"2011"	"Saturday"	"7"	27	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2011"	"2011"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2012"	"2012"	"Sunday"	"1"	27	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2012"	"2012"	"Monday"	"2"	32	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2012"	"2012"	"Tuesday"	"3"	21	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2012"	"2012"	"Wednesday"	"4"	18	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2012"	"2012"	"Thursday"	"5"	25	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2012"	"2012"	"Friday"	"6"	31	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2012"	"2012"	"Saturday"	"7"	39	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2012"	"2012"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2013"	"2013"	"Sunday"	"1"	33	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2013"	"2013"	"Monday"	"2"	31	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2013"	"2013"	"Tuesday"	"3"	43	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2013"	"2013"	"Wednesday"	"4"	34	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2013"	"2013"	"Thursday"	"5"	26	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2013"	"2013"	"Friday"	"6"	33	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2013"	"2013"	"Saturday"	"7"	40	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2013"	"2013"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2014"	"2014"	"Sunday"	"1"	42	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2014"	"2014"	"Monday"	"2"	38	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2014"	"2014"	"Tuesday"	"3"	32	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2014"	"2014"	"Wednesday"	"4"	25	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2014"	"2014"	"Thursday"	"5"	30	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2014"	"2014"	"Friday"	"6"	44	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2014"	"2014"	"Saturday"	"7"	35	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2014"	"2014"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2015"	"2015"	"Sunday"	"1"	52	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2015"	"2015"	"Monday"	"2"	43	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2015"	"2015"	"Tuesday"	"3"	45	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2015"	"2015"	"Wednesday"	"4"	43	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2015"	"2015"	"Thursday"	"5"	43	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2015"	"2015"	"Friday"	"6"	40	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2015"	"2015"	"Saturday"	"7"	42	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2015"	"2015"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"1999"	"1999"	"Sunday"	"1"	23	Not Applicable	Not Applicable
	"South Carolina"	"45"	"1999"	"1999"	"Monday"	"2"	17	Not Applicable	Not Applicable
	"South Carolina"	"45"	"1999"	"1999"	"Tuesday"	"3"	19	Not Applicable	Not Applicable
	"South Carolina"	"45"	"1999"	"1999"	"Wednesday"	"4"	18	Not Applicable	Not Applicable
	"South Carolina"	"45"	"1999"	"1999"	"Thursday"	"5"	16	Not Applicable	Not Applicable
	"South Carolina"	"45"	"1999"	"1999"	"Friday"	"6"	28	Not Applicable	Not Applicable
	"South Carolina"	"45"	"1999"	"1999"	"Saturday"	"7"	22	Not Applicable	Not Applicable
	"South Carolina"	"45"	"1999"	"1999"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2000"	"2000"	"Sunday"	"1"	49	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2000"	"2000"	"Monday"	"2"	21	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2000"	"2000"	"Tuesday"	"3"	29	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2000"	"2000"	"Wednesday"	"4"	30	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2000"	"2000"	"Thursday"	"5"	38	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2000"	"2000"	"Friday"	"6"	35	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2000"	"2000"	"Saturday"	"7"	48	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2000"	"2000"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2001"	"2001"	"Sunday"	"1"	43	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2001"	"2001"	"Monday"	"2"	27	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2001"	"2001"	"Tuesday"	"3"	34	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2001"	"2001"	"Wednesday"	"4"	40	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2001"	"2001"	"Thursday"	"5"	28	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2001"	"2001"	"Friday"	"6"	30	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2001"	"2001"	"Saturday"	"7"	34	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2001"	"2001"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2002"	"2002"	"Sunday"	"1"	28	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2002"	"2002"	"Monday"	"2"	29	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2002"	"2002"	"Tuesday"	"3"	23	Not Applicable	Not Applicable
